,id,desc
62,p03371.html,"
 Problem Statement ""Pizza At"", a fast food chain, offers three kinds of pizza: ""A-pizza"", ""B-pizza"" and ""AB-pizza"". A-pizza and B-pizza are completely different pizzas, and AB-pizza is one half of A-pizza and one half of B-pizza combined together. The prices of one A-pizza, B-pizza and AB-pizza are  A  yen,  B  yen and  C  yen (yen is the currency of Japan), respectively. 
 Nakahashi needs to prepare  X  A-pizzas and  Y  B-pizzas for a party tonight. He can only obtain these pizzas by directly buying A-pizzas and B-pizzas, or buying two AB-pizzas and then rearrange them into one A-pizza and one B-pizza. At least how much money does he need for this? It is fine to have more pizzas than necessary by rearranging pizzas. 
 
 
 
 
 Constraints 
 1 ≤ A, B, C ≤ 5000 
 1 ≤ X, Y ≤ 10^5 
 All values in input are integers. 
 
 
 
 
 
 
 
 Input Input is given from Standard Input in the following format: 
 A   B   C   X   Y 
 
 
 
 
 
 Output Print the minimum amount of money required to prepare  X  A-pizzas and  Y  B-pizzas. 
 
 
 
 
 
 
 "
63,p02578.html,"
 Problem Statement N  persons are standing in a row. The height of the  i -th person from the front is  A_i . 
 We want to have each person stand on a stool of some heights - at least zero - so that the following condition is satisfied for every person: 
 Condition: Nobody in front of the person is taller than the person. Here, the height of a person includes the stool. 
 Find the minimum total height of the stools needed to meet this goal. 
 
 
 
 
 Constraints 
 1 \leq N \leq 2\times 10^5 
 1 \leq A_i \leq 10^9 
 All values in input are integers. 
 
 
 
 
 
 
 
 Input Input is given from Standard Input in the following format: 
 N 
 A_1   \ldots   A_N 
 
 
 
 
 
 Output Print the minimum total height of the stools needed to meet the goal. 
 
 
 
 
 
 
 "
64,p02411.html,"Grading 
 
  Write a program which reads a list of student test scores and evaluates the performance for each student.
 
 
  The test scores for a student include scores of the midterm examination  m  (out of 50), the final examination  f  (out of 50) and the makeup examination  r  (out of 100). If the student does not take the examination, the score is indicated by -1.
 
 
  The final performance of a student is evaluated by the following procedure:
 
 
 If the student does not take the midterm or final examination, the student's grade shall be F. 
 If the total score of the midterm and final examination is greater than or equal to 80, the student's grade shall be A. 
 If the total score of the midterm and final examination is greater than or equal to 65 and less than 80, the student's grade shall be B. 
 If the total score of the midterm and final examination is greater than or equal to 50 and less than 65, the student's grade shall be C. 
 If the total score of the midterm and final examination is greater than or equal to 30 and less than 50, the student's grade shall be D. However, if the score of the makeup examination is greater than or equal to 50, the grade shall be C. 
 If the total score of the midterm and final examination is less than 30, the student's grade shall be F. 
 
 Input 
 
  The input consists of multiple datasets. For each dataset, three integers  m ,  f  and  r  are given in a line.
 
 
  The input ends with three -1 for  m ,  f  and  r  respectively. Your program should not process for the terminal symbols.
 
 
The number of datasets (the number of students) does not exceed 50.
 
 Output 
 
  For each dataset, print the grade ( A ,  B ,  C ,  D  or  F ) in a line.
 
 "
65,p02408.html,"Finding Missing Cards 
 
  Taro is going to play a card game. However, now he has only  n  cards, even though there should be 52 cards (he has no Jokers).
 
 
The 52 cards include 13 ranks of each of the four suits: spade, heart, club and diamond.
 
 Input 
 
  In the first line, the number of cards  n  ( n  ≤ 52) is given.
 
 
  In the following  n  lines, data of the  n  cards are given. Each card is given by a pair of a character and an integer which represent its suit and rank respectively. A suit is represented by 'S', 'H', 'C' and 'D' for spades, hearts, clubs and diamonds respectively. A rank is represented by an integer from 1 to 13.
 
 Output 
 
  Print the missing cards. The same as the input format, each card should be printed with a character and an integer separated by a space character in a line.
 Arrange the missing cards in the following priorities:
 
 
 Print cards of spades, hearts, clubs and diamonds in this order. 
 If the suits are equal, print cards with lower ranks first. 
 
 "
66,p02688.html,"
 Problem Statement N   Snukes  called Snuke  1 , Snuke  2 , ..., Snuke  N  live in a town. 
 There are  K  kinds of snacks sold in this town, called Snack  1 , Snack  2 , ..., Snack  K . The following  d_i  Snukes have Snack  i : Snuke  A_{i, 1}, A_{i, 2}, \cdots, A_{i, {d_i}} . 
 Takahashi will walk around this town and make mischief on the Snukes who have no snacks. How many Snukes will fall victim to Takahashi's mischief? 
 
 
 
 
 Constraints 
 All values in input are integers. 
 1 \leq N \leq 100 
 1 \leq K \leq 100 
 1 \leq d_i \leq N 
 1 \leq A_{i, 1} < \cdots < A_{i, d_i} \leq N 
 
 
 
 
 
 
 
 Input Input is given from Standard Input in the following format: 
 N   K 
 d_1 
 A_{1, 1} \cdots A_{1, d_1} 
 \vdots 
 d_K 
 A_{K, 1} \cdots A_{K, d_K} 
 
 
 
 
 
 Output Print the answer. 
 
 
 
 
 
 
 "
67,p03013.html,"
 Problem Statement There is a staircase with  N  steps. Takahashi is now standing at the foot of the stairs, that is, on the  0 -th step.
He can climb up one or two steps at a time. 
 However, the treads of the  a_1 -th,  a_2 -th,  a_3 -th,  \ldots ,  a_M -th steps are broken, so it is dangerous to set foot on those steps. 
 How many are there to climb up to the top step, that is, the  N -th step, without setting foot on the broken steps?
Find the count modulo  1\ 000\ 000\ 007 . 
 
 
 
 
 Constraints 
 1 \leq N \leq 10^5 
 0 \leq M \leq N-1 
 1 \leq a_1 < a_2 <    ...    < a_M \leq N-1 
 
 
 
 
 
 
 
 Input Input is given from Standard Input in the following format: 
 N   M 
 a_1 
 a_2 
  . 
  . 
  . 
 a_M 
 
 
 
 
 
 Output Print the number of ways to climb up the stairs under the condition, modulo  1\ 000\ 000\ 007 . 
 
 
 
 
 
 
 "
68,p02694.html,"
 Problem Statement 
 Takahashi has a deposit of  100  yen (the currency of Japan) in AtCoder Bank. 
 The bank pays an annual interest rate of  1  % compounded annually. (A fraction of less than one yen is discarded.) 
 Assuming that nothing other than the interest affects Takahashi's balance, in how many years does the balance reach  X  yen or above for the first time? 
 
 
 
 
 Constraints 
 
  101 \le X \le 10^{18}  
 All values in input are integers. 
 
 
 
 
 
 
 
 Input 
 Input is given from Standard Input in the following format: 
 X 
 
 
 
 
 
 Output 
 Print the number of years it takes for Takahashi's balance to reach  X  yen or above for the first time. 
 
 
 
 
 
 
 "
69,p02995.html,"
 Problem Statement You are given four integers  A ,  B ,  C , and  D . Find the number of integers between  A  and  B  (inclusive) that can be evenly divided by neither  C  nor  D . 
 
 
 
 
 Constraints 
 1\leq A\leq B\leq 10^{18} 
 1\leq C,D\leq 10^9 
 All values in input are integers. 
 
 
 
 
 
 
 
 Input Input is given from Standard Input in the following format: 
 A   B   C   D 
 
 
 
 
 
 Output Print the number of integers between  A  and  B  (inclusive) that can be evenly divided by neither  C  nor  D . 
 
 
 
 
 
 
 "
70,p03261.html,"
 Problem Statement Takahashi is practicing  shiritori  alone again today. 
 Shiritori is a game as follows: 
 
 In the first turn, a player announces any one word. 
 In the subsequent turns, a player announces a word that satisfies the following conditions: 
 That word is not announced before. 
 The first character of that word is the same as the last character of the last word announced. 
 
 
 
 In this game, he is practicing to announce as many words as possible in ten seconds. 
 You are given the number of words Takahashi announced,  N , and the  i -th word he announced,  W_i , for each  i . Determine if the rules of shiritori was observed, that is, every word announced by him satisfied the conditions. 
 
 
 
 
 Constraints 
 N  is an integer satisfying  2 \leq N \leq 100 . 
 W_i  is a string of length between  1  and  10  (inclusive) consisting of lowercase English letters. 
 
 
 
 
 
 
 
 Input Input is given from Standard Input in the following format: 
 N 
 W_1 
 W_2 
 : 
 W_N 
 
 
 
 
 
 Output If every word announced by Takahashi satisfied the conditions, print  Yes ; otherwise, print  No . 
 
 
 
 
 
 
 "
71,p02935.html,"
 Problem Statement You have a pot and  N  ingredients. Each ingredient has a real number parameter called  value , and the value of the  i -th ingredient  (1 \leq i \leq N)  is  v_i . 
 When you put two ingredients in the pot, they will vanish and result in the formation of a new ingredient. The value of the new ingredient will be  (x + y) / 2  where  x  and  y  are the values of the ingredients consumed, and you can put this ingredient again in the pot. 
 After you compose ingredients in this way  N-1  times, you will end up with one ingredient. Find the maximum possible value of this ingredient. 
 
 
 
 
 Constraints 
 2 \leq N \leq 50 
 1 \leq v_i \leq 1000 
 All values in input are integers. 
 
 
 
 
 
 
 
 Input Input is given from Standard Input in the following format: 
 N 
 v_1   v_2   \ldots   v_N 
 
 
 
 
 
 Output Print a decimal number (or an integer) representing the maximum possible value of the last ingredient remaining. 
 Your output will be judged correct when its absolute or relative error from the judge's output is at most  10^{-5} . 
 
 
 
 
 
 
 "
72,p03457.html,"
 Problem Statement AtCoDeer the deer is going on a trip in a two-dimensional plane.
In his plan, he will depart from point  (0, 0)  at time  0 , then for each  i  between  1  and  N  (inclusive), he will visit point  (x_i,y_i)  at time  t_i . 
 If AtCoDeer is at point  (x, y)  at time  t , he can be at one of the following points at time  t+1 :  (x+1,y) ,  (x-1,y) ,  (x,y+1)  and  (x,y-1) .
Note that  he cannot stay at his place .
Determine whether he can carry out his plan. 
 
 
 
 
 Constraints 
 1   ≤   N   ≤   10^5 
 0   ≤   x_i   ≤   10^5 
 0   ≤   y_i   ≤   10^5 
 1   ≤   t_i   ≤   10^5 
 t_i   <   t_{i+1}  ( 1   ≤   i   ≤   N-1 ) 
 All input values are integers. 
 
 
 
 
 
 
 
 Input Input is given from Standard Input in the following format: 
 N 
 t_1   x_1   y_1 
 t_2   x_2   y_2 
 : 
 t_N   x_N   y_N 
 
 
 
 
 
 Output If AtCoDeer can carry out his plan, print  Yes ; if he cannot, print  No . 
 
 
 
 
 
 
 "
73,p02959.html,"
 Problem Statement There are  N+1  towns. The  i -th town is being attacked by  A_i  monsters. 
 We have  N  heroes. The  i -th hero can defeat monsters attacking the  i -th or  (i+1) -th town, for a total of at most  B_i  monsters. 
 What is the maximum total number of monsters the heroes can cooperate to defeat? 
 
 
 
 
 Constraints 
 All values in input are integers. 
 1 \leq N \leq 10^5 
 1 \leq A_i \leq 10^9 
 1 \leq B_i \leq 10^9 
 
 
 
 
 
 
 
 Input Input is given from Standard Input in the following format: 
 N 
 A_1   A_2   ...   A_{N+1} 
 B_1   B_2   ...   B_N 
 
 
 
 
 
 Output Print the maximum total number of monsters the heroes can defeat. 
 
 
 
 
 
 
 "
74,p02403.html,"Print a Rectangle 
 
  Draw a rectangle which has a height of  H  cm and a width of  W  cm. Draw a 1-cm square by single '#'.
 
 Input 
 
The input consists of multiple datasets. Each dataset consists of two integers  H  and  W  separated by a single space.
 
 
  The input ends with two 0 (when both  H  and  W  are zero). 
 
 Output 
 
For each dataset, print the rectangle made of  H  ×  W  '#'.
 
 
  Print a blank line after each dataset.
 
 Constraints 
 
 1 ≤  H  ≤ 300 
 1 ≤  W  ≤ 300 
 
 "
75,p02847.html,"
 Problem Statement Given is a string  S  representing the day of the week today. 
 S  is  SUN ,  MON ,  TUE ,  WED ,  THU ,  FRI , or  SAT , for Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday, respectively. 
 After how many days is the next Sunday (tomorrow or later)? 
 
 
 
 
 Constraints 
 S  is  SUN ,  MON ,  TUE ,  WED ,  THU ,  FRI , or  SAT . 
 
 
 
 
 
 
 
 Input Input is given from Standard Input in the following format: 
 S 
 
 
 
 
 
 Output Print the number of days before the next Sunday. 
 
 
 
 
 
 
 "
76,p03720.html,"
 Problem Statement There are  N  cities and  M  roads.
The  i -th road  (1≤i≤M)  connects two cities  a_i  and  b_i   (1≤a_i,b_i≤N)  bidirectionally.
There may be more than one road that connects the same pair of two cities.
For each city, how many roads are connected to the city? 
 
 
 
 
 Constraints 
 2≤N,M≤50 
 1≤a_i,b_i≤N 
 a_i ≠ b_i 
 All input values are integers. 
 
 
 
 
 
 
 
 Input Input is given from Standard Input in the following format:   
 N   M 
 a_1   b_1 
 :   
 a_M   b_M 
 
 
 
 
 
 Output Print the answer in  N  lines.
In the  i -th line  (1≤i≤N) , print the number of roads connected to city  i . 
 
 
 
 
 
 
 "
77,p02409.html,"Official House 
 
You manage 4 buildings, each of which has 3 floors, each of which consists of 10 rooms. Write a program which reads a sequence of tenant/leaver notices, and reports the number of tenants for each room.
 
 
  For each notice, you are given four integers  b ,  f ,  r  and  v  which represent that  v  persons entered to room  r  of  f th floor at building  b . If  v  is negative, it means that  −v  persons left.
 
 
Assume that initially no person lives in the building. 
 
 Input 
 
  In the first line, the number of notices  n  is given. In the following  n  lines, a set of four integers  b ,  f ,  r  and  v  which represents  i th notice is given in a line. 
 
 Output 
 
For each building, print the information of 1st, 2nd and 3rd floor in this order. For each floor information, print the number of tenants of 1st, 2nd, .. and 10th room in this order. Print a single space character before the number of tenants. Print ""####################"" (20 '#') between buildings.
 
 Constraints 
 
 No incorrect building, floor and room numbers are given. 
 0 ≤ the number of tenants during the management ≤ 9 
 
 "
78,p03814.html,"
 Problem Statement Snuke has decided to construct a string that starts with  A  and ends with  Z , by taking out a substring of a string  s  (that is, a consecutive part of  s ). 
 Find the greatest length of the string Snuke can construct. Here, the test set guarantees that there always exists a substring of  s  that starts with  A  and ends with  Z . 
 
 
 
 
 Constraints 
 1 ≦ |s| ≦ 200{,}000 
 s  consists of uppercase English letters. 
 There exists a substring of  s  that starts with  A  and ends with  Z . 
 
 
 
 
 
 
 
 Input The input is given from Standard Input in the following format: 
 s 
 
 
 
 
 
 Output Print the answer. 
 
 
 
 
 
 
 "
79,p03469.html,"
 Problem Statement On some day in January  2018 , Takaki is writing a document. The document has a column where the current date is written in  yyyy/mm/dd  format. For example, January  23 ,  2018  should be written as  2018/01/23 . 
 After finishing the document, she noticed that she had mistakenly wrote  2017  at the beginning of the date column. Write a program that, when the string that Takaki wrote in the date column,  S , is given as input, modifies the first four characters in  S  to  2018  and prints it. 
 
 
 
 
 Constraints 
 S  is a string of length  10 . 
 The first eight characters in  S  are  2017/01/ . 
 The last two characters in  S  are digits and represent an integer between  1  and  31  (inclusive). 
 
 
 
 
 
 
 
 Input Input is given from Standard Input in the following format: 
 S 
 
 
 
 
 
 Output Replace the first four characters in  S  with  2018  and print it. 
 
 
 
 
 
 
 "
80,p02987.html,"
 Problem Statement You are given a  4 -character string  S  consisting of uppercase English letters.
Determine if  S  consists of exactly two kinds of characters which both appear twice in  S . 
 
 
 
 
 Constraints 
 The length of  S  is  4 . 
 S  consists of uppercase English letters. 
 
 
 
 
 
 
 
 Input Input is given from Standard Input in the following format: 
 S 
 
 
 
 
 
 Output If  S  consists of exactly two kinds of characters which both appear twice in  S , print  Yes ; otherwise, print  No . 
 
 
 
 
 
 
 "
81,p03037.html,"
 Problem Statement We have  N  ID cards, and there are  M  gates. 
 We can pass the  i -th gate if we have one of the following ID cards: the  L_i -th,  (L_i+1) -th, ..., and  R_i -th ID cards. 
 How many of the ID cards allow us to pass all the gates alone? 
 
 
 
 
 Constraints 
 All values in input are integers. 
 1 \leq N \leq 10^5 
 1 \leq M \leq 10^5 
 1 \leq L_i \leq R_i \leq N 
 
 
 
 
 
 
 
 Input Input is given from Standard Input in the following format: 
 N   M 
 L_1   R_1 
 L_2   R_2 
 \vdots 
 L_M   R_M 
 
 
 
 
 
 Output Print the number of ID cards that allow us to pass all the gates alone. 
 
 
 
 
 
 
 "
82,p03147.html,"
 Problem Statement In a flower bed, there are  N  flowers, numbered  1,2,......,N . Initially, the heights of all flowers are  0 .
You are given a sequence  h=\{h_1,h_2,h_3,......\}  as input. You would like to change the height of Flower  k  to  h_k  for all  k   (1 \leq  k \leq N) , by repeating the following ""watering"" operation: 
 
 Specify integers  l  and  r . Increase the height of Flower  x  by  1  for all  x  such that  l \leq x \leq r . 
 
 Find the minimum number of watering operations required to satisfy the condition. 
 
 
 
 
 Constraints 
 1 \leq N  \leq 100 
 0 \leq h_i \leq 100 
 All values in input are integers. 
 
 
 
 
 
 
 
 Input Input is given from Standard Input in the following format: 
 N 
 h_1   h_2   h_3   ......   h_N 
 
 
 
 
 
 Output Print the minimum number of watering operations required to satisfy the condition. 
 
 
 
 
 
 
 "
83,p03494.html,"
 Problem Statement There are  N  positive integers written on a blackboard:  A_1, ..., A_N . 
 Snuke can perform the following operation when all integers on the blackboard are even: 
 
 Replace each integer  X  on the blackboard by  X  divided by  2 . 
 
 Find the maximum possible number of operations that Snuke can perform. 
 
 
 
 
 Constraints 
 1 \leq N \leq 200 
 1 \leq A_i \leq 10^9 
 
 
 
 
 
 
 
 Input Input is given from Standard Input in the following format: 
 N 
 A_1   A_2  ...  A_N 
 
 
 
 
 
 Output Print the maximum possible number of operations that Snuke can perform. 
 
 
 
 
 
 
 "
84,p02994.html,"
 Problem Statement You have  N  apples, called Apple  1 , Apple  2 , Apple  3 , ..., Apple  N . The  flavor  of Apple  i  is  L+i-1 , which can be negative. 
 You can make an apple pie using one or more of the apples. The flavor of the apple pie will be the sum of the flavors of the apples used. 
 You planned to make an apple pie using all of the apples, but being hungry tempts you to eat one of them, which can no longer be used to make the apple pie. 
 You want to make an apple pie that is as similar as possible to the one that you planned to make. Thus, you will choose the apple to eat so that the flavor of the apple pie made of the remaining  N-1  apples will have the smallest possible absolute difference from the flavor of the apple pie made of all the  N  apples. 
 Find the flavor of the apple pie made of the remaining  N-1  apples when you choose the apple to eat as above. 
 We can prove that this value is uniquely determined. 
 
 
 
 
 Constraints 
 2 \leq N \leq 200 
 -100 \leq L \leq 100 
 All values in input are integers. 
 
 
 
 
 
 
 
 Input Input is given from Standard Input in the following format: 
 N   L 
 
 
 
 
 
 Output Find the flavor of the apple pie made of the remaining  N-1  apples when you optimally choose the apple to eat. 
 
 
 
 
 
 
 "
85,p02718.html,"
 Problem Statement We have held a popularity poll for  N  items on sale. Item  i  received  A_i  votes. 
 From these  N  items, we will select  M  as popular items. However, we cannot select an item with less than  \dfrac{1}{4M}  of the total number of votes. 
 If  M  popular items can be selected, print  Yes ; otherwise, print  No . 
 
 
 
 
 Constraints 
 1 \leq M \leq N \leq 100 
 1 \leq A_i \leq 1000 
 A_i  are distinct. 
 All values in input are integers. 
 
 
 
 
 
 
 
 Input Input is given from Standard Input in the following format: 
 N   M 
 A_1   ...   A_N 
 
 
 
 
 
 Output If  M  popular items can be selected, print  Yes ; otherwise, print  No . 
 
 
 
 
 
 
 "
86,p00007.html,"
 Debt Hell 
 
Your friend who lives in undisclosed country is involved in debt. He is borrowing 100,000-yen from a loan shark. The loan shark adds 5% interest of the debt and rounds it to the nearest 1,000 above week by week.
 
 
Write a program which computes the amount of the debt in  n  weeks. 
 
 Input 
 
An integer  n  (0 ≤  n  ≤ 100) is given in a line.
 
 Output 
 
Print the amout of the debt in a line.
 
 "
87,p02772.html,"
 Problem Statement 
 You are an immigration officer in the Kingdom of AtCoder. The document carried by an immigrant has some number of integers written on it, and you need to check whether they meet certain criteria. 
 According to the regulation, the immigrant should be allowed entry to the kingdom if and only if the following condition is satisfied: 
 
 All even numbers written on the document are divisible by  3  or  5 . 
 
 If the immigrant should be allowed entry according to the regulation, output  APPROVED ; otherwise, print  DENIED . 
 
 
 
 
 Notes 
 
 The condition in the statement can be rephrased as ""If  x  is an even number written on the document,  x  is divisible by  3  or  5 "".
Here "" if "" and "" or "" are logical terms. 
 
 
 
 
 
 Constraints 
 
 All values in input are integers. 
 1 \leq N \leq 100 
 1 \leq A_i \leq 1000 
 
 
 
 
 
 
 
 Input 
 Input is given from Standard Input in the following format: 
 N 
 A_1   A_2   \dots   A_N 
 
 
 
 
 
 Output 
 If the immigrant should be allowed entry according to the regulation, print  APPROVED ; otherwise, print  DENIED . 
 
 
 
 
 
 
 "
88,p02784.html,"
 Problem Statement Raccoon is fighting with a monster. 
 The  health  of the monster is  H . 
 Raccoon can use  N  kinds of special moves. Using the  i -th move decreases the monster's health by  A_i .
There is no other way to decrease the monster's health. 
 Raccoon wins when the monster's health becomes  0  or below. 
 If Raccoon can win without using the same move twice or more, print  Yes ; otherwise, print  No . 
 
 
 
 
 Constraints 
 1 \leq H \leq 10^9 
 1 \leq N \leq 10^5 
 1 \leq A_i \leq 10^4 
 All values in input are integers. 
 
 
 
 
 
 
 
 Input Input is given from Standard Input in the following format: 
 H   N 
 A_1   A_2   ...   A_N 
 
 
 
 
 
 Output If Raccoon can win without using the same move twice or more, print  Yes ; otherwise, print  No . 
 
 
 
 
 
 
 "
89,p02945.html,"
 Problem Statement We have two integers:  A  and  B . 
 Print the largest number among  A + B ,  A - B , and  A \times B . 
 
 
 
 
 Constraints 
 All values in input are integers. 
 -100 \leq A,\ B \leq 100 
 
 
 
 
 
 
 
 Input Input is given from Standard Input in the following format: 
 A   B 
 
 
 
 
 
 Output Print the largest number among  A + B ,  A - B , and  A \times B . 
 
 
 
 
 
 
 "
90,p03292.html,"
 Problem Statement You have three tasks, all of which need to be completed. 
 First, you can complete any one task at cost  0 . 
 Then, just after completing the  i -th task, you can complete the  j -th task at cost  |A_j - A_i| . 
 Here,  |x|  denotes the absolute value of  x . 
 Find the minimum total cost required to complete all the task. 
 
 
 
 
 Constraints 
 All values in input are integers. 
 1 \leq A_1, A_2, A_3 \leq 100 
 
 
 
 
 
 
 
 Input Input is given from Standard Input in the following format: 
 A_1   A_2   A_3 
 
 
 
 
 
 Output Print the minimum total cost required to complete all the task. 
 
 
 
 
 
 
 "
91,p03680.html,"
 Problem Statement Takahashi wants to gain muscle, and decides to work out at AtCoder Gym. 
 The exercise machine at the gym has  N  buttons, and exactly one of the buttons is lighten up.
These buttons are numbered  1  through  N .
When Button  i  is lighten up and you press it, the light is turned off, and then Button  a_i  will be lighten up. It is possible that  i=a_i .
When Button  i  is not lighten up, nothing will happen by pressing it. 
 Initially, Button  1  is lighten up. Takahashi wants to quit pressing buttons when Button  2  is lighten up. 
 Determine whether this is possible. If the answer is positive, find the minimum number of times he needs to press buttons. 
 
 
 
 
 Constraints 
 2 ≤ N ≤ 10^5 
 1 ≤ a_i ≤ N 
 
 
 
 
 
 
 
 Input Input is given from Standard Input in the following format: 
 N 
 a_1 
 a_2 
:
 a_N 
 
 
 
 
 
 Output Print  -1  if it is impossible to lighten up Button  2 .
Otherwise, print the minimum number of times we need to press buttons in order to lighten up Button  2 . 
 
 
 
 
 
 
 "
92,p02676.html,"
 Problem Statement 
 We have a string  S  consisting of lowercase English letters. 
 If the length of  S  is at most  K , print  S  without change. 
 If the length of  S  exceeds  K , extract the first  K  characters in  S , append  ...  to the end of them, and print the result. 
 
 
 
 
 Constraints 
 
 K  is an integer between  1  and  100  (inclusive). 
 S  is a string consisting of lowercase English letters. 
 The length of  S  is between  1  and  100  (inclusive). 
 
 
 
 
 
 
 
 Input 
 Input is given from Standard Input in the following format: 
 K 
 S 
 
 
 
 
 
 Output 
 Print a string as stated in Problem Statement. 
 
 
 
 
 
 
 "
93,p03471.html,"
 Problem Statement The commonly used bills in Japan are  10000 -yen,  5000 -yen and  1000 -yen bills. Below, the word ""bill"" refers to only these. 
 According to Aohashi, he received an otoshidama (New Year money gift) envelope from his grandfather that contained  N  bills for a total of  Y  yen, but he may be lying. Determine whether such a situation is possible, and if it is, find a possible set of bills contained in the envelope. Assume that his grandfather is rich enough, and the envelope was large enough. 
 
 
 
 
 Constraints 
 1 ≤ N ≤ 2000 
 1000 ≤ Y ≤ 2 × 10^7 
 N  is an integer. 
 Y  is a multiple of  1000 . 
 
 
 
 
 
 
 
 Input Input is given from Standard Input in the following format: 
 N   Y 
 
 
 
 
 
 Output If the total value of  N  bills cannot be  Y  yen, print  -1 -1 -1 . 
 If the total value of  N  bills can be  Y  yen, let one such set of bills be "" x   10000 -yen bills,  y   5000 -yen bills and  z   1000 -yen bills"", and print  x ,  y ,  z  with spaces in between. If there are multiple possibilities, any of them may be printed. 
 
 
 
 
 
 
 "
94,p03239.html,"
 Problem Statement When Mr. X is away from home, he has decided to use his smartwatch to search the best route to go back home, to participate in ABC. 
 You, the smartwatch, has found  N  routes to his home. 
 If Mr. X uses the  i -th of these routes, he will get home in time  t_i  at cost  c_i . 
 Find the smallest cost of a route that takes not longer than time  T . 
 
 
 
 
 Constraints 
 All values in input are integers. 
 1 \leq N \leq 100 
 1 \leq T \leq 1000 
 1 \leq c_i \leq 1000 
 1 \leq t_i \leq 1000 
 The pairs  (c_i, t_i)  are distinct. 
 
 
 
 
 
 
 
 Input Input is given from Standard Input in the following format: 
 N   T 
 c_1   t_1 
 c_2   t_2 
 : 
 c_N   t_N 
 
 
 
 
 
 Output Print the smallest cost of a route that takes not longer than time  T . 
 If there is no route that takes not longer than time  T , print  TLE  instead. 
 
 
 
 
 
 
 "
95,p02713.html,"
 Problem Statement Find  \displaystyle{\sum_{a=1}^{K}\sum_{b=1}^{K}\sum_{c=1}^{K} \gcd(a,b,c)} . 
 Here  \gcd(a,b,c)  denotes the greatest common divisor of  a ,  b , and  c . 
 
 
 
 
 Constraints 
 1 \leq K \leq 200 
 K  is an integer. 
 
 
 
 
 
 
 
 Input Input is given from Standard Input in the following format: 
 K 
 
 
 
 
 
 Output Print the value of  \displaystyle{\sum_{a=1}^{K}\sum_{b=1}^{K}\sum_{c=1}^{K} \gcd(a,b,c)} . 
 
 
 
 
 
 
 "
96,p02897.html,"
 Problem Statement Given is an integer  N . 
 Takahashi chooses an integer  a  from the positive integers not greater than  N  with equal probability. 
 Find the probability that  a  is odd. 
 
 
 
 
 Constraints 
 1 \leq N \leq 100 
 
 
 
 
 
 
 
 Input Input is given from Standard Input in the following format: 
 N 
 
 
 
 
 
 Output Print the probability that  a  is odd.
Your output will be considered correct when its absolute or relative error from the judge's output is at most  10^{-6} . 
 
 
 
 
 
 
 "
97,p02576.html,"
 Problem Statement Takahashi loves takoyaki - a ball-shaped snack. 
 With a takoyaki machine, he can make at most  X  pieces of takoyaki at a time, taking  T  minutes regardless of the number of pieces to make. 
 How long does it take to make  N  takoyaki? 
 
 
 
 
 Constraints 
 1 \leq N,X,T \leq 1000 
 All values in input are integers. 
 
 
 
 
 
 
 
 Input Input is given from Standard Input in the following format: 
 N   X   T 
 
 
 
 
 
 Output Print an integer representing the minimum number of minutes needed to make  N  pieces of takoyaki. 
 
 
 
 
 
 
 "
98,p03012.html,"
 Problem Statement We have  N  weights indexed  1  to  N . The mass of the weight indexed  i  is  W_i . 
 We will divide these weights into two groups: the weights with indices not greater than  T , and those with indices greater than  T , for some integer  1 \leq T < N . Let  S_1  be the sum of the masses of the weights in the former group, and  S_2  be the sum of the masses of the weights in the latter group. 
 Consider all possible such divisions and find the minimum possible absolute difference of  S_1  and  S_2 . 
 
 
 
 
 Constraints 
 2 \leq N \leq 100 
 1 \leq W_i \leq 100 
 All values in input are integers. 
 
 
 
 
 
 
 
 Input Input is given from Standard Input in the following format: 
 N 
 W_1   W_2   ...   W_{N-1}   W_N 
 
 
 
 
 
 Output Print the minimum possible absolute difference of  S_1  and  S_2 . 
 
 
 
 
 
 
 "
99,p02677.html,"
 Problem Statement 
 Consider an analog clock whose hour and minute hands are  A  and  B  centimeters long, respectively. 
 An endpoint of the hour hand and an endpoint of the minute hand are fixed at the same point, around which each hand rotates clockwise at constant angular velocity. It takes the hour and minute hands  12  hours and  1  hour to make one full rotation, respectively. 
 At  0  o'clock, the two hands overlap each other.  H  hours and  M  minutes later, what is the distance in centimeters between the unfixed endpoints of the hands? 
 
 
 
 
 Constraints 
 
 All values in input are integers. 
 1 \leq A, B \leq 1000 
 0 \leq H \leq 11 
 0 \leq M \leq 59 
 
 
 
 
 
 
 
 Input 
 Input is given from Standard Input in the following format: 
 A   B   H   M 
 
 
 
 
 
 Output 
 Print the answer without units. Your output will be accepted when its absolute or relative error from the correct value is at most  10^{-9} . 
 
 
 
 
 
 
 "
100,p02390.html,"
 
 
 Watch 
 
Write a program which reads an integer $S$ [second] and converts it to $h:m:s$ where $h$, $m$, $s$ denote hours, minutes (less than 60) and seconds (less than 60) respectively.
 
 Input 
 
An integer $S$ is given in a line.
 
 Output 
 
Print $h$, $m$ and $s$ separated by ':'. You do not need to put '0' for a value, which consists of a digit.
 
 Constraints 
 
 $0 \leq S \leq 86400$ 
 
 "
